Name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy
,45.1885618,0.1778501,8.21696,1,0.9873411,0.012135526,0.067890435
,45.1698578,0.0629764,4.3366,1,0.98734087,0.011458926,0.06789121
,45.2036873,0.1049873,7.06667,1,0.98733884,0.010146282,0.06789996
,43.348761,0.0609372,0.37655,1,0.9873381,0.012072942,0.06790301
,42.8719837,0.0346441,2.23735,1,0.9873368,0.009708629,0.06790862
,43.8659392,0.068021,4.17924,1,0.98733574,0.011896764,0.06791369
,42.7983766,0.0185864,2.119,1,0.98733515,0.013187153,0.0679163
,42.5448272,0.2091916,3.50453,1,0.9873327,0.010227817,0.067926824
,46.8663509,0.1895662,0.83991,1,0.9873286,0.011842514,0.06794478
,47.6056572,0.141847,27.45253,1,0.9873253,0.010462387,0.06795883
,48.3161221,0.2881632,13.03568,1,0.9873241,0.009709528,0.067963995
,43.5453736,0.1417662,28.4369,1,0.987324,0.009524923,0.06796474
,46.6540108,0.1449018,17.11105,1,0.98732066,0.009384511,0.067979194
,44.1214439,0.0257102,3.25574,1,0.9873204,0.012009898,0.06798014
,46.1963138,0.1418397,19.55597,1,0.9873203,0.009301586,0.067980625
,47.3541594,0.3026113,18.9199,1,0.98731995,0.009215221,0.06798218
,42.9840155,0.0162059,1.52664,1,0.9873164,0.012204347,0.06799757
,44.3873601,0.0357247,0.71761,1,0.98731637,0.012256599,0.06799811
,43.479042,0.0421436,2.86572,1,0.9873159,0.013078513,0.068000115
,43.2302506,0.0142692,7.93681,1,0.98731565,0.0103163235,0.06800071
,46.0822552,0.4664704,10.74937,1,0.98731524,0.010795068,0.06800313
,45.7336649,0.2455887,11.76291,1,0.98730654,0.009103401,0.06804058
,46.49728,0.0899998,3.51759,1,0.9873059,0.012074179,0.06804368
,43.8914332,0.0671505,2.82828,1,0.98730516,0.01343745,0.06804667
,43.9641315,0.0,3.67497,1,0.9873037,0.011770323,0.06805307
,45.8005249,0.1687408,20.81668,1,0.9873031,0.009659076,0.068055674
,43.6787114,0.0282234,2.12988,1,0.98730195,0.009817207,0.068060584
,42.7238095,0.0382771,1.14644,1,0.98730093,0.012752909,0.06806503
,44.21391,0.0566741,3.95436,1,0.9872976,0.011315673,0.06807961
,43.1729662,0.0456591,2.38426,1,0.98729753,0.012407806,0.06807957
,43.5802968,0.0824992,1.99383,1,0.9872973,0.01181686,0.06808089
,44.3155445,0.0862629,0.91073,1,0.9872935,0.014146015,0.06809746
,43.4370135,0.0522487,0.79231,1,0.98729265,0.015272776,0.06810114
,46.8926565,0.1061617,0.12455,1,0.9872918,0.014874202,0.06810468
,43.5717329,0.1188158,2.90744,1,0.9872899,0.011998921,0.06811309
,46.4433042,0.061432,10.97832,1,0.9872898,0.010091685,0.068113446
,45.5672165,0.2567945,26.40142,1,0.98728144,0.009065557,0.06815004
,43.3603583,0.03568,2.41048,1,0.98728096,0.012527979,0.068152025
,45.8863025,0.1475249,11.53876,1,0.9872775,0.010230387,0.06816697
,42.7239623,0.0,3.20488,1,0.9872771,0.011993825,0.068168946
,44.0466113,0.1075967,3.04752,1,0.98727334,0.010716489,0.06818544
,47.3132522,0.2039299,13.33307,1,0.98727334,0.00971355,0.0681851
,48.7657095,0.263922,8.83011,1,0.9872723,0.011361709,0.06818916
,47.8773546,0.180089,7.16937,1,0.9872709,0.011956283,0.068195574
,46.3578216,0.2354334,25.56577,1,0.9872644,0.009561936,0.068223774
,43.452999,0.0658569,5.11545,1,0.987263,0.012665277,0.0682302
,43.7660703,0.0670091,2.28779,1,0.9872559,0.011305059,0.068261266
,45.082722,0.1388364,1.88064,1,0.9872546,0.011982365,0.06826649
,43.203079,0.0262997,2.72421,1,0.98725426,0.011515073,0.06826831
,43.3258154,0.1042167,29.73824,1,0.98725235,0.008403812,0.06827623
,43.6424843,0.1790747,7.40446,1,0.9872511,0.010256124,0.0682818
,43.4063287,0.0771865,3.2629,1,0.9872489,0.0102887275,0.06829138
,44.2795279,0.0976137,3.75057,1,0.9872478,0.012973778,0.068296194
,41.857045,0.0662666,45.30814,1,0.98724777,0.008884725,0.068296455
,45.3013326,0.0726063,1.84069,1,0.98724747,0.012146634,0.068297535
,43.0960732,0.0638487,1.50935,1,0.9872459,0.011894114,0.06830418
,44.4450105,0.0689861,5.54676,1,0.9872459,0.011789408,0.06830409
,43.6834624,0.1975086,4.92195,1,0.9872456,0.011890315,0.06830546
,47.2604059,0.0295922,24.66727,1,0.98724526,0.010591643,0.0683074
,47.9424727,0.2269289,11.67484,1,0.9872435,0.011622752,0.06831489
,47.0513708,0.3971849,34.71557,1,0.9872412,0.01132155,0.06832499
,44.151698,0.0975807,4.03821,1,0.9872391,0.0121695055,0.068333834
,48.3304045,0.3752546,13.56866,1,0.98723733,0.009435479,0.06834178
,44.5549342,0.0697413,1.90566,1,0.98723704,0.011592411,0.068343066
,44.0161296,0.200291,20.53237,1,0.98723704,0.007369665,0.06834312
,40.884464,0.0461785,28.96653,1,0.9872363,0.0090879,0.06834625
,47.1145942,0.2157726,19.13018,1,0.987236,0.010655351,0.06834747
,44.3266434,0.061584,1.31981,1,0.98723525,0.01209179,0.06835064
,42.1981337,0.0494801,2.59036,1,0.9872332,0.011355268,0.06835935
,43.5632127,0.0518677,3.04625,1,0.9872329,0.011925202,0.068361305
,46.8988427,0.0911851,4.28032,1,0.98723274,0.012365636,0.06836172
,45.2492655,0.0668462,9.13581,1,0.9872301,0.010262487,0.06837296
,43.7851961,0.0384028,1.7219,1,0.98722917,0.014858806,0.068377316
,44.2440123,0.0328936,2.90652,1,0.98722875,0.011306551,0.068379
,44.7397889,0.0995497,0.00251,1,0.98722404,0.01426759,0.0683996
,44.3168476,0.2677787,11.38641,1,0.9872238,0.010433784,0.06840053
,46.267471,0.1981256,28.39255,1,0.9872237,0.011706194,0.06840119
,34.4421975,0.8855973,148.5774,1,0.98722315,0.07721011,0.06840345
,43.7111372,0.0217039,1.67883,1,0.98722136,0.014054793,0.06841096
,45.3180163,0.0139786,2.32496,1,0.9872213,0.015541173,0.06841159
,44.3358474,0.320546,4.54785,1,0.9872185,0.010673594,0.0684237
,45.9897312,0.1459084,18.5378,1,0.98721606,0.008559084,0.0684343
,44.615097,0.1128569,4.42702,1,0.9872136,0.011628995,0.06844494
,42.8934266,0.0292308,3.55569,1,0.9872075,0.010477688,0.068471715
,45.0562478,0.0911684,1.96913,1,0.98720586,0.0147082135,0.06847853
,43.9594496,0.1184745,9.77818,1,0.98720574,0.008676348,0.06847908
,48.9304114,0.5394715,5.95838,1,0.9872057,0.013299534,0.068479225
,44.0396623,0.0407249,2.30699,1,0.98720497,0.016138315,0.06848246
,49.5803442,0.2911136,16.66161,1,0.98720473,0.010373792,0.0684836
,45.448836,0.108323,6.46107,1,0.9872047,0.010751053,0.068483695
,43.8416333,0.0991826,5.45011,1,0.9872044,0.010765491,0.06848499
,50.247643,0.2731329,17.92153,1,0.9872028,0.011027736,0.06849201
,44.2094682,0.0838924,0.94817,1,0.98720187,0.0115363225,0.06849618
,44.2928538,0.1023477,1.3436,1,0.98720086,0.011620711,0.06850025
,43.2078582,0.0635026,2.66189,1,0.98719835,0.011359649,0.06851139
,44.308829,0.0895775,1.09641,1,0.98719686,0.01429711,0.068517685
,43.19704,0.0288696,2.51908,1,0.98719347,0.009608079,0.068532795
,43.6446077,0.0148148,1.96472,1,0.98719287,0.0137747,0.06853523
,43.9367186,0.0614733,6.61642,1,0.98718953,0.009871294,0.0685493
,45.9493452,0.1506768,10.08935,1,0.987188,0.009525836,0.06855625
,47.295572,0.2221173,6.96268,1,0.9871875,0.010621083,0.06855851
,43.7948823,0.0243692,2.70221,1,0.98718643,0.01153884,0.06856283
,43.6770836,0.0511378,3.93341,1,0.98718566,0.013068986,0.06856656
,43.6748541,0.0513752,2.35372,1,0.9871804,0.013412274,0.068589374
,42.6390756,0.1257054,5.13618,1,0.987178,0.011279288,0.06859984
,43.2964837,0.0213205,3.25485,1,0.9871777,0.011378678,0.06860088
,45.5023416,0.0887687,1.598,1,0.98717195,0.011608959,0.06862578
,45.1344952,0.0993385,14.19993,1,0.98717135,0.00977069,0.06862841
,44.680905,0.1950645,33.02541,1,0.98717093,0.009577667,0.068630226
,46.2718283,0.1801733,23.99218,1,0.98716927,0.010402591,0.06863747
,45.6738644,0.1271419,6.99255,1,0.9871692,0.010984853,0.06863793
,44.4117868,0.0821661,0.9101,1,0.9871687,0.012573005,0.068639815
,44.2837676,0.0799033,2.21743,1,0.9871663,0.011712419,0.06865069
,43.2647947,0.076065,5.53537,1,0.987164,0.010883701,0.06866076
,47.4093853,0.2336319,11.6457,1,0.9871637,0.011650003,0.06866155
,44.3808719,0.0670973,1.47008,1,0.9871637,0.014635073,0.06866148
,47.0780465,0.2272341,29.57772,1,0.98716193,0.01018887,0.06866935
,44.7645738,0.0436856,1.9465,1,0.98716086,0.011539312,0.06867406
,47.4218758,0.3204879,5.70933,1,0.98716086,0.010287561,0.06867437
,43.5297917,0.0507005,0.46282,1,0.9871608,0.013093108,0.068674624
,44.1898659,0.0553447,1.97717,1,0.9871595,0.012506781,0.06868026
,47.077914,0.1780367,13.71241,1,0.9871587,0.010229982,0.06868337
,42.125019,0.1042317,1.0677,1,0.98715866,0.013665722,0.06868397
,45.4126346,0.0996322,7.74963,1,0.987157,0.011401517,0.06869087
,45.8053165,0.1178926,7.4353,1,0.9871565,0.010008093,0.068692915
,43.7112711,0.044607,1.79206,1,0.9871532,0.011595801,0.06870772
,45.3247086,0.1007933,5.72351,1,0.9871529,0.01056114,0.06870908
,43.7902688,0.0749266,3.38518,1,0.9871516,0.013869301,0.068714105
,42.8734683,0.058658,1.9021,1,0.9871509,0.016326327,0.06871707
,43.9703373,0.1172072,3.69195,1,0.9871492,0.012392724,0.06872468
,45.9668632,0.1033417,4.74109,1,0.9871431,0.010752353,0.06875129
,44.7711652,0.1531831,28.25589,1,0.98714113,0.009746876,0.06875996
,42.5275957,0.0239129,0.70599,1,0.9871398,0.01188288,0.06876547
,45.4654777,0.07421,5.90101,1,0.98713905,0.0124562085,0.06876874
,45.9151976,0.1893051,20.60159,1,0.98713845,0.0084141875,0.06877141
,44.1809411,0.0954836,2.21712,1,0.9871374,0.0134960525,0.06877599
,44.9536419,0.2171482,4.97651,1,0.9871372,0.01076234,0.06877692
,43.4024059,0.0326238,2.22284,1,0.98713607,0.012463549,0.068782
,45.0961359,0.1090449,2.78553,1,0.98713577,0.0117162485,0.06878273
,50.2473207,0.2944714,19.26985,1,0.9871305,0.009990667,0.068806194
,43.7750842,0.0530445,1.03169,1,0.9871237,0.013047158,0.06883533
,43.1872475,0.0969271,2.35455,1,0.98712,0.010734416,0.06885167
,44.7326745,0.2030321,25.63826,1,0.9871189,0.009069228,0.06885624
,43.9243711,0.0954752,1.82364,1,0.98711526,0.014016725,0.06887198
,43.3461827,0.1538004,31.47831,1,0.9871138,0.01012838,0.06887848
,43.4968827,0.1067194,7.85485,1,0.9871132,0.009561826,0.06888105
,45.6436499,0.0786255,8.25933,1,0.98711234,0.009723697,0.068884686
,43.6880842,0.0611782,2.28844,1,0.98711014,0.009768006,0.06889427
,43.8354945,0.0488959,3.07291,1,0.9871099,0.013320692,0.068895444
,43.569061,0.0443238,3.72127,1,0.98710746,0.012782613,0.06890584
,47.9583263,0.0750934,11.87782,1,0.987106,0.00903786,0.06891224
,43.1265067,0.0944735,3.86085,1,0.9871058,0.010577783,0.068913
,50.8535182,0.1707898,22.56305,1,0.9871053,0.0118991565,0.06891507
,42.9273894,0.0,31.51916,1,0.9871033,0.008130422,0.06892394
,44.3665786,0.1071106,2.07634,1,0.9871011,0.0125708375,0.06893353
,45.3617271,0.029009,1.10223,1,0.9871006,0.012592033,0.068935946
,43.4063512,0.0415069,2.05621,1,0.9870957,0.013906582,0.06895694
,43.8789046,0.120688,3.06605,1,0.98709404,0.013499035,0.06896424
,43.4278682,0.028543,2.1006,1,0.98709226,0.012467355,0.06897195
,46.5038947,0.0531872,1.10951,1,0.9870905,0.012815812,0.06897946
,44.20131,0.0527369,1.71956,1,0.9870899,0.012085963,0.06898238
,43.7185142,0.0741531,1.94047,1,0.98708934,0.012138286,0.06898461
,48.0068921,0.1006882,21.38685,1,0.9870846,0.010062959,0.06900504
,43.2216379,0.0331912,1.97711,1,0.98708427,0.012247535,0.069006324
,44.5861277,0.12619,11.26693,1,0.98708206,0.010372564,0.06901616
,43.1447632,0.0567643,2.69506,1,0.9870816,0.012954256,0.06901824
,44.6959525,0.0750718,1.15878,1,0.98707926,0.015636692,0.069028184
,46.7003624,0.2066424,27.88274,1,0.9870774,0.010672262,0.06903644
,43.4862912,0.0316366,4.30947,1,0.98706836,0.011945203,0.06907565
,44.8997164,0.0990817,2.39186,1,0.98706675,0.013992655,0.069082506
,42.7784739,0.0156167,3.29709,1,0.9870652,0.010501971,0.06908913
,43.8090754,0.0662524,2.42519,1,0.9870619,0.012726391,0.06910339
,44.706429,0.0508894,1.96917,1,0.98706007,0.011437531,0.06911125
,43.6102814,0.0332911,3.89754,1,0.98705983,0.011782483,0.069112085
,44.5156285,0.0,5.74373,1,0.98705816,0.011067109,0.06911976
,47.7771498,0.1203957,16.36244,1,0.98705584,0.011118954,0.06912966
,43.3210706,0.0683853,2.35627,1,0.9870548,0.012028548,0.069134064
,43.2538691,0.1066908,4.52257,1,0.9870519,0.010478806,0.06914648
,47.6146495,0.2574982,8.01334,1,0.98704886,0.0102332765,0.06915983
,45.752508,0.1503455,9.67423,1,0.9870484,0.00972579,0.06916187
,44.6449135,0.0972426,1.86295,1,0.9870452,0.014620149,0.06917581
,43.6762595,0.0689752,4.41371,1,0.9870446,0.0129126925,0.06917841
,43.6298834,0.0816965,3.38328,1,0.98704267,0.010296724,0.06918659
,45.4803546,0.1291494,2.08268,1,0.9870404,0.012418643,0.06919642
,44.1821714,0.0840639,1.19251,1,0.9870388,0.013227844,0.069203585
,42.9768125,0.0534435,9.10462,1,0.9870382,0.010438182,0.0692062
,45.5275509,0.232929,28.08057,1,0.9870374,0.012186027,0.06920937
,43.986134,0.0,1.40379,1,0.9870371,0.012525156,0.06921086
,43.796177,0.0799735,0.48143,1,0.9870371,0.01308303,0.06921104
,46.4640424,0.1369117,4.10174,1,0.9870366,0.013691395,0.069213204
,44.8427927,0.0997782,4.38015,1,0.98703647,0.014569168,0.06921366
,46.1844731,0.1733128,21.48466,1,0.9870309,0.010067746,0.0692376
,45.6268754,0.0958747,2.44569,1,0.98702884,0.014202364,0.069246836
,46.0537121,0.0371776,12.22227,1,0.9870285,0.010094077,0.069248356
,45.7252238,0.1075635,1.45362,1,0.9870282,0.013905624,0.069249466
,47.1334351,0.2162249,25.24097,1,0.9870255,0.01060062,0.069261275
,42.9980201,0.0707553,2.33626,1,0.9870253,0.014563872,0.069261916
,43.3499174,0.077049,2.91587,1,0.9870252,0.014997531,0.06926236
,42.9556883,0.01666,1.93879,1,0.9870241,0.0119650075,0.069267154
,45.4121833,0.1577172,14.60418,1,0.98702395,0.009604572,0.069267616
,45.0064799,0.1927487,31.18543,1,0.9870173,0.009671805,0.06929695
,46.503189,0.132602,16.8274,1,0.9870169,0.009984824,0.06929813
,47.3748512,0.1908738,27.25222,1,0.9870166,0.009263541,0.06929964
,51.0670085,0.3114749,36.0101,1,0.98701644,0.010532786,0.069300264
,43.0055097,0.1001756,2.74523,1,0.98701584,0.012678197,0.06930308
,43.0704011,0.0352447,2.93163,1,0.98701555,0.013363188,0.06930452
,43.5515424,0.0339375,1.19116,1,0.9870147,0.01096683,0.069307834
,45.8336646,0.1057747,6.18217,1,0.9870143,0.0115874,0.06930973
,47.1978147,0.1467927,19.23257,1,0.9870109,0.010722545,0.06932457
,44.3860384,0.042583,3.76705,1,0.9870082,0.013932073,0.06933618
,46.6877493,0.1916946,7.7496,1,0.98700786,0.011114195,0.069337696
,47.0765201,0.2412749,27.29754,1,0.9870074,0.010098366,0.06933987
,43.3497672,0.0203752,1.30779,1,0.9870069,0.012127198,0.06934169
,44.267332,0.0423016,3.29731,1,0.98700583,0.011661,0.06934631
,44.1303019,0.0615054,3.69418,1,0.9870025,0.011519831,0.06936072
,45.9918406,0.1887816,7.77949,1,0.98700166,0.011199509,0.06936458
,43.0140914,0.037139,2.301,1,0.9870007,0.012505087,0.06936857
,43.6613098,0.1420912,35.35968,1,0.98699355,0.009577459,0.0693996
,43.6648343,0.0582041,2.55797,1,0.98699194,0.013577201,0.06940657
,43.2708305,0.0208995,4.00015,1,0.98699,0.010828376,0.06941515
,45.5460529,0.0478399,7.95032,1,0.9869889,0.0100590205,0.0694194
,48.3411018,0.2877342,22.14326,1,0.9869846,0.00935507,0.069438055
,47.2153779,0.094197,11.94784,1,0.98698455,0.0106732715,0.06943843
,45.0799111,0.0672158,7.13799,1,0.9869842,0.010663174,0.06944027
,44.0704529,0.0353018,2.19147,1,0.9869835,0.011662345,0.06944303
,44.2487397,0.1059604,2.51157,1,0.9869801,0.014577306,0.06945823
,45.4815774,0.1129646,29.94929,1,0.9869793,0.0107032675,0.06946152
,44.0270891,0.0368755,2.20863,1,0.9869774,0.015137195,0.06946943
,44.5967719,0.0685882,5.20301,1,0.986976,0.02083645,0.06947558
,45.5062439,0.1224506,6.62497,1,0.9869735,0.010564804,0.06948611
,48.3367835,0.3660033,11.78939,1,0.98697317,0.0128244925,0.0694876
,45.7804935,0.1134554,2.97084,1,0.98697066,0.0127721485,0.06949849
,42.8173797,0.0490701,2.29786,1,0.9869685,0.0097915875,0.06950811
,44.9036558,0.0967404,0.5953,1,0.9869643,0.013359582,0.069526024
,42.9110846,0.0614498,2.04892,1,0.9869635,0.011691916,0.06952956
,43.6786239,0.0663922,1.01324,1,0.9869628,0.012970668,0.069532596
,44.4804162,0.0900868,5.54014,1,0.98695487,0.013652525,0.0695671
,44.3385438,0.1738929,28.773,1,0.9869532,0.009463156,0.06957422
,43.8274945,0.2129492,6.61028,1,0.98695284,0.009876843,0.06957582
,45.1209804,0.1159948,3.56924,1,0.98695266,0.013805553,0.069576465
,43.9432731,0.0263131,2.60108,1,0.9869526,0.012234173,0.06957685
,43.9317839,0.0163568,3.80715,1,0.9869503,0.011202711,0.06958657
,45.6385311,0.0912106,2.08157,1,0.9869489,0.01350723,0.069592685
,43.9634194,0.0288498,2.93233,1,0.9869485,0.013245741,0.06959435
,43.6143084,0.0063652,5.20681,1,0.9869453,0.009766211,0.06960874
,44.0243396,0.0217034,4.81394,1,0.98694456,0.014194635,0.069611415
,44.1093955,0.0984549,2.33325,1,0.9869434,0.013505811,0.06961649
,45.3868813,0.0050249,2.14504,1,0.98694247,0.013265789,0.06962045
,44.4660054,0.0763269,3.55387,1,0.9869401,0.012611953,0.069630854
,43.028219,0.0860299,2.72255,1,0.9869385,0.013672873,0.06963796
,43.5805292,0.0165381,0.31835,1,0.98693544,0.012028634,0.06965098
,45.4571058,0.1165541,8.99081,1,0.98693484,0.010390739,0.06965356
,44.1676932,0.0645604,4.0549,1,0.98693436,0.011896615,0.06965563
,43.0961691,0.0171078,2.18018,1,0.9869278,0.012296907,0.069683835
,42.9996046,0.0607371,4.83759,1,0.98692733,0.010350156,0.069685966
,43.8607302,0.1678408,24.2602,1,0.9869273,0.008509573,0.06968622
,43.222955,0.1257846,26.83278,1,0.9869252,0.009174644,0.0696953
,46.8291729,0.197564,12.24318,1,0.98691946,0.010293519,0.06972028
,46.5034452,0.1210407,9.32999,1,0.9869183,0.010699313,0.06972529
,44.0944663,0.0944559,1.60302,1,0.98691714,0.013695589,0.06973012
,47.4237516,0.0485674,19.24176,1,0.98691237,0.010381591,0.06975062
,44.0552227,0.0438464,4.17269,1,0.9869094,0.010453079,0.069763675
,43.8049356,0.0854644,5.64136,1,0.9869077,0.010745355,0.06977102
,44.5105923,0.07214,1.06203,1,0.9869058,0.014697169,0.06977903
,46.0370205,0.1169308,2.08826,1,0.98690337,0.011589033,0.0697897
,42.9858364,0.0377369,1.89245,1,0.9869031,0.01280201,0.069790855
,45.4738784,0.1316264,5.32168,1,0.986899,0.010914479,0.069808275
,44.0338196,0.0243145,2.62575,1,0.98689735,0.011050057,0.069815576
,46.5153532,0.1254118,2.81479,1,0.98689216,0.013662952,0.069838196
,43.970955,0.0712689,4.21262,1,0.9868901,0.011469578,0.06984696
,42.8142646,0.0658625,2.47185,1,0.9868879,0.01154477,0.06985643
,46.1386674,0.1214069,4.09527,1,0.9868866,0.014624043,0.06986232
,45.5196828,0.1222614,13.25464,1,0.9868848,0.008832442,0.06987005
,44.0865939,0.0583266,2.40866,1,0.9868845,0.014528673,0.069871366
,43.9653669,0.0853742,1.4461,1,0.98688143,0.012743153,0.06988445
,46.15318,0.1257051,10.51786,1,0.9868775,0.010627775,0.06990143
,47.9903726,0.3946387,28.27034,1,0.98687667,0.010800124,0.069904864
,45.9884695,0.1459544,10.52303,1,0.9868763,0.010892909,0.0699067
,48.0198944,0.2138814,14.02009,1,0.98687416,0.011398097,0.06991576
,48.0572344,0.1744325,19.27198,1,0.9868719,0.009887956,0.06992558
,46.6987952,0.1130659,3.53605,1,0.9868696,0.012502676,0.069935486
,44.878696,0.0281312,1.16331,1,0.9868652,0.012727228,0.06995432
,46.7892649,0.1461384,30.18304,1,0.98686266,0.009530554,0.069965556
,43.8224722,0.0757029,3.41286,1,0.9868606,0.0110007785,0.06997457
,46.0085038,0.1660998,22.81868,1,0.98685807,0.010957794,0.069985196
,44.2625803,0.0490163,2.08921,1,0.98685694,0.011971229,0.06999053
,45.8730092,0.0855131,1.34854,1,0.9868535,0.013298109,0.07000534
,44.2085156,0.0830378,1.16217,1,0.9868532,0.013765292,0.070006385
,44.3585811,0.0873808,3.46139,1,0.9868521,0.01229992,0.07001148
,44.0112369,0.0393334,2.32583,1,0.9868448,0.01195969,0.07004291
,46.4976551,0.1550542,19.06074,1,0.9868331,0.009777572,0.070092976
,47.4267658,0.3398031,6.67257,1,0.98683065,0.0122466935,0.07010384
,47.2145747,0.1920498,12.49603,1,0.9868305,0.010764785,0.07010431
,44.8285875,0.0572682,3.57959,1,0.98683023,0.010475163,0.07010541
,42.4479236,0.0,2.24739,1,0.9868297,0.011987903,0.0701078
,47.2327711,0.136374,7.16421,1,0.98682094,0.011986338,0.07014593
,43.8294298,0.1031836,3.6347,1,0.9868208,0.01571237,0.070145994
,44.1383903,0.1192898,5.41404,1,0.9868185,0.011331654,0.0701561
,43.3543721,0.1602512,2.95507,1,0.9868181,0.012313191,0.0701579
,46.6479532,0.1351042,4.38723,1,0.9868174,0.01356411,0.07016116
,45.6689265,0.1722521,26.74045,1,0.9868138,0.01044445,0.07017658
,43.3695114,0.1106364,1.49506,1,0.9868088,0.011853916,0.07019813
,43.8492734,0.0455939,3.74815,1,0.9868086,0.012491655,0.07019876
,43.3622167,0.0172529,2.69265,1,0.98680687,0.013056817,0.07020655
,42.4210829,0.0272074,1.63752,1,0.9868063,0.013836691,0.07020894
,45.5151909,0.1916127,11.18458,1,0.9868046,0.008396264,0.0702162
,43.3528013,0.1267733,4.66634,1,0.9868031,0.011255295,0.07022217
,43.7945057,0.0566528,2.94878,1,0.98680204,0.011269497,0.07022679
,43.0452999,0.0318248,2.31147,1,0.9867981,0.012963471,0.07024412
,44.0829107,0.0939864,3.09417,1,0.9867978,0.012609978,0.07024537
,46.9160395,0.1691861,21.18715,1,0.98679715,0.010004419,0.07024818
,43.3013148,0.070925,2.19584,1,0.98679686,0.012707179,0.0702495
,48.1076883,0.2945858,14.74403,1,0.9867947,0.010717538,0.07025891
,48.0393877,0.1510626,11.15069,1,0.98679125,0.011016476,0.07027367
,47.088419,0.1817018,25.35166,1,0.9867878,0.0097874515,0.07028859
,47.927879,0.1524886,30.01385,1,0.98678744,0.011582585,0.07029043
,43.8676818,0.0652252,3.98354,1,0.9867871,0.012105325,0.07029173
,43.0326982,0.0590379,5.16201,1,0.9867866,0.013606531,0.07029372
,43.7652493,0.04599,6.47263,1,0.9867859,0.010693204,0.070296735
,43.7478431,0.0754586,2.31253,1,0.98678535,0.014845275,0.07029906
,46.5393642,0.2280597,8.48052,1,0.9867842,0.0102101,0.07030412
,46.1996637,0.1154998,3.93794,1,0.986784,0.013278049,0.07030508
,48.8346122,0.2549829,16.43403,1,0.98678344,0.01068112,0.07030741
,43.7714605,0.0928694,1.34573,1,0.98678297,0.014984343,0.07030945
,44.9902546,0.0556335,26.14782,1,0.9867816,0.009639836,0.07031527
,42.7366519,0.0306657,3.15826,1,0.98677903,0.011221649,0.070326604
,43.6369299,0.0600908,1.86365,1,0.98677504,0.01243646,0.070343845
,47.6008051,0.3053491,15.65073,1,0.98677385,0.0099611,0.070348635
,44.3971038,0.0702529,2.12178,1,0.986771,0.014124195,0.07036114
,44.4818152,0.1455085,6.19022,1,0.98676836,0.011384582,0.07037237
,44.1127048,0.0383978,3.93784,1,0.9867679,0.012793328,0.07037448
,44.1548747,0.07403,1.49707,1,0.9867662,0.01217809,0.07038166
,44.5768779,0.0741782,3.00592,1,0.9867656,0.011734392,0.07038444
,43.1939579,0.0900446,37.57634,1,0.9867635,0.011816825,0.07039339
,48.0740502,0.3232951,15.06974,1,0.98676336,0.010953581,0.07039397
,47.6477489,0.2352962,15.56564,1,0.986763,0.010780801,0.07039586
,43.2561909,0.1448981,25.37496,1,0.98676217,0.009498964,0.07039916
,42.647185,0.0292225,3.16717,1,0.9867564,0.012256777,0.07042408
,44.0823385,0.081852,2.86318,1,0.98675597,0.014191256,0.07042598
,48.0596372,0.145495,10.6607,1,0.98675203,0.011505067,0.07044298
,46.4439164,0.2004037,9.78517,1,0.9867512,0.0101614045,0.07044666
,43.3888011,0.2636705,6.99383,1,0.986751,0.011126054,0.07044711
,44.9664926,0.0362579,1.78923,1,0.9867497,0.0123022515,0.070452765
,46.0221661,0.1436999,6.35889,1,0.98674715,0.012567792,0.07046393
,46.1628432,0.2380647,20.48091,1,0.9867437,0.009337159,0.07047869
,47.8867531,0.2483631,8.72559,1,0.98674333,0.010173951,0.0704805
,46.3802332,0.1382872,26.98028,1,0.9867432,0.009760526,0.07048051
,45.615015,0.084651,1.18657,1,0.98674273,0.015323613,0.07048298
,45.4760723,0.109523,10.90235,1,0.986741,0.009838518,0.07048981
,44.1995549,0.0569113,0.54456,1,0.98673964,0.015973203,0.070496164
,43.1593777,0.0314639,32.6847,1,0.98673666,0.011020987,0.070508935
,44.4679535,0.061527,1.8079,1,0.9867366,0.012617466,0.07050889
,43.4145865,0.0346153,1.52764,1,0.98673517,0.011509038,0.07051541
,50.6743555,0.3224182,17.85537,1,0.9867346,0.010075248,0.070518225
,43.8622367,0.0160582,3.78273,1,0.98673385,0.011506784,0.07052123
,45.4144184,0.1239319,2.97717,1,0.9867332,0.010735158,0.07052409
,43.9483132,0.0897155,2.18382,1,0.9867332,0.01189008,0.07052435
,45.8314142,0.1466184,6.45402,1,0.9867322,0.014489354,0.070528224
,45.9677632,0.190817,10.85123,1,0.9867303,0.0110413395,0.07053672
,47.8833994,0.2661214,19.0187,1,0.9867295,0.010153485,0.07054016
,45.3319134,0.0947342,2.06997,1,0.98672765,0.016022278,0.070547715
,44.831847,0.0463805,28.75383,1,0.986726,0.011179525,0.07055534
,44.495737,0.030398,3.88865,1,0.98672575,0.012210546,0.07055619
,43.1424129,0.0269846,1.25138,1,0.9867251,0.013885788,0.07055897
,47.0482564,0.1053551,29.0413,1,0.98672223,0.011309018,0.07057117
,47.2640472,0.2269164,21.22546,1,0.9867176,0.009697707,0.07059133
,44.3673546,0.0531361,3.08068,1,0.98671675,0.0129627865,0.07059472
,46.0443094,0.1011759,23.618,1,0.9867158,0.010504692,0.0705992
,47.6770946,0.2681817,14.61426,1,0.9867107,0.009063967,0.07062085
