Name,a,e,i,predicted_class,mean_prob,std_prob,entropy
,69.586311,0.7190758,96.8029,1,0.49999994,0.0002101944,0.0009242651
,38.3420604,0.1124618,2.26075,1,0.49999994,0.0004304822,0.008447687
,42.3905372,0.159897,36.53677,1,0.49999994,0.0021219682,0.02363136
,46.8260328,0.4058546,30.76213,1,0.49999994,0.0018953009,0.019546453
,53.8275822,0.8066289,21.6437,1,0.49999994,0.0016351016,0.0190427
,47.3862882,0.2243156,8.68102,1,0.49999994,0.0012502255,0.016969942
Albion,44.2519752,0.0737229,2.18575,1,0.4999999,0.0010745495,0.015670191
Arawn,39.2353696,0.1140708,3.80395,1,0.4999999,0.000576915,0.009075231
Lempo,39.7648056,0.2308144,8.40351,1,0.4999999,0.00035067688,0.0080467835
Mors-Somnus,39.6002692,0.2710665,11.27052,1,0.4999999,0.00036049966,0.008038235
Teharonhiawako,44.1163078,0.0250624,2.5831,1,0.4999999,0.0010231069,0.015623782
,47.1145942,0.2157726,19.13018,1,0.4999999,0.0016528051,0.019430041
,48.0375176,0.3960254,12.42448,1,0.4999999,0.0015813811,0.018048942
,39.7271708,0.2331416,16.55965,1,0.4999999,0.00079561805,0.009824947
,55.0915989,0.4023544,5.87388,1,0.4999999,0.0025897694,0.032611955
,43.8607302,0.1678408,24.2602,1,0.4999999,0.0012185667,0.0179677
,42.3108787,0.0149867,1.88952,1,0.4999999,0.0008026904,0.012603467
,54.7533768,0.35344,12.92488,1,0.4999999,0.0046259714,0.037254237
,48.2487301,0.2654221,9.16695,1,0.4999999,0.0017881868,0.0205373
,46.7416286,0.1433158,4.88454,1,0.4999999,0.0010873186,0.017538156
,45.4144184,0.1239319,2.97717,1,0.4999999,0.0010773281,0.015370107
,46.3948841,0.189598,28.6426,1,0.4999999,0.0021828383,0.024086546
,47.3541594,0.3026113,18.9199,1,0.4999999,0.0016006735,0.018722236
,43.3548303,0.0722391,7.72922,1,0.4999999,0.0009774629,0.014058031
,34.7819213,0.1636629,28.64133,1,0.4999999,0.00073080626,0.0117746005
,55.3010186,0.3207559,5.13448,1,0.4999999,0.0031081764,0.034307417
,39.2493593,0.2784823,3.14304,1,0.4999999,0.00039829558,0.007355802
,43.7327564,0.1410569,25.43322,1,0.4999999,0.0016521655,0.020884788
,49.7428419,0.2858815,21.67162,1,0.4999999,0.0034782626,0.029096631
,43.5657867,0.030723,13.05742,1,0.4999999,0.0010192698,0.016155582
,48.0572344,0.1744325,19.27198,1,0.4999999,0.0020830089,0.024523996
,41.9881916,0.1244175,36.12925,1,0.4999999,0.003657116,0.025765885
,40.9244034,0.0360421,7.46973,1,0.4999999,0.0007890917,0.011543423
,43.9045478,0.0636113,2.76535,1,0.4999999,0.0008833177,0.014514225
,43.8283201,0.0192076,3.68547,1,0.4999999,0.00093317055,0.014704557
,43.0786013,0.2750047,18.69991,1,0.4999999,0.0009113725,0.012614602
,39.2426971,0.282107,11.95454,1,0.4999999,0.00037307723,0.00762158
,43.2391834,0.1665377,23.50093,1,0.4999999,0.0014798816,0.017170606
,46.0539678,0.1160373,2.69451,1,0.4999999,0.0012049449,0.017505243
,52.3198636,0.2713872,28.4672,1,0.4999999,0.0035867216,0.035081144
,42.5254726,0.0514174,23.77485,1,0.4999999,0.0015946161,0.020870728
,46.7501934,0.2149118,9.38081,1,0.4999999,0.0009423817,0.01622034
,47.0346767,0.0650289,6.77052,1,0.4999999,0.0014794498,0.020824809
,39.2245003,0.2380137,8.99955,1,0.4999999,0.0003762011,0.007890586
,60.3688405,0.4128701,9.72472,1,0.4999999,0.0071867313,0.061143152
,38.6526194,0.0418254,25.93807,1,0.4999999,0.0011330221,0.014830142
,43.4918173,0.1486545,17.25349,1,0.4999999,0.0012332551,0.015204408
,77.8530224,0.6993147,24.22239,1,0.4999999,0.06733314,0.2741336
,39.8155688,0.2574973,19.53591,1,0.4999999,0.00067839434,0.010005421
,42.8544607,0.1397944,24.8628,1,0.4999999,0.0013205691,0.017262034
,36.2241246,0.1221306,3.53701,1,0.4999999,0.00031197793,0.006917553
,51.5498253,0.4900818,6.92221,1,0.4999999,0.0015601492,0.020871919
,74.0327389,0.4679388,25.90844,1,0.4999999,0.062499274,0.25602204
,77.6595817,0.5358469,26.34093,1,0.4999999,0.069956854,0.2988266
,39.3485477,0.1220157,20.80287,1,0.4999999,0.0009277322,0.01306976
,43.1685996,0.0147496,6.48393,1,0.4999999,0.0008932877,0.015049663
,37.7425555,0.0159045,6.95565,1,0.4999999,0.0004440116,0.008408087
,37.6955301,0.0222391,24.49862,1,0.4999999,0.001071967,0.014823185
,39.8049637,0.181793,8.19628,1,0.4999999,0.0004961982,0.008791578
,39.6444625,0.2005699,19.03072,1,0.4999999,0.0006424357,0.01060667
,42.4082682,0.0321731,17.15688,1,0.4999999,0.0009802388,0.014857894
,39.1943002,0.2367393,12.24829,1,0.4999999,0.00048644462,0.008257278
,57.2058448,0.3560431,29.88335,1,0.4999999,0.008375505,0.05874349
,39.7837736,0.2875178,10.36099,1,0.4999999,0.00041559187,0.0073550753
,45.5733259,0.0953229,7.07243,1,0.4999999,0.0012910308,0.018288065
,45.5674891,0.1444251,13.30319,1,0.4999999,0.0013113575,0.017717859
,45.7804935,0.1134554,2.97084,1,0.4999999,0.0012781699,0.017580295
,36.6400064,0.2362773,13.50959,1,0.4999999,0.00026925484,0.0063236365
,44.0329256,0.0607126,0.54912,1,0.4999999,0.0010022823,0.015309917
,45.4169533,0.1175245,1.43078,1,0.4999999,0.00091358344,0.0152784195
,39.5926499,0.1075747,6.71186,1,0.4999999,0.0004019404,0.008751487
,44.0865939,0.0583266,2.40866,1,0.4999999,0.0010875175,0.014807358
,46.628461,0.1815459,3.49509,1,0.4999999,0.0011509905,0.018269371
,43.2078582,0.0635026,2.66189,1,0.4999999,0.0008581105,0.012999424
,43.9829672,0.0432523,1.15581,1,0.4999999,0.0012978644,0.015628394
,39.1306683,0.1133186,32.92815,1,0.4999999,0.001721194,0.019399216
,51.8541363,0.5100917,0.70969,1,0.4999999,0.0014929485,0.019646429
,42.2582114,0.1113125,14.30242,1,0.4999999,0.0009076729,0.013502396
,40.1436741,0.2815565,23.37764,1,0.4999999,0.0006949785,0.012001172
,39.5482566,0.2585381,7.9057,1,0.4999999,0.00041189263,0.007608216
,43.8323933,0.100582,1.29207,1,0.4999999,0.0011218773,0.014812944
,39.4115292,0.2143998,13.65676,1,0.4999999,0.00048386233,0.008701646
,83.5034989,0.716076,37.12115,1,0.4999999,0.10533285,0.4178473
,40.9101175,0.112731,21.80684,1,0.4999999,0.0010797908,0.014809914
,35.288337,0.0626443,4.33538,1,0.4999999,0.00027592576,0.006501748
,42.9072318,0.0909134,22.93041,1,0.4999999,0.0014862656,0.01862399
,35.787279,0.6209524,10.62043,1,0.4999999,0.00015933841,0.0037534388
,45.4045534,0.0689187,3.19977,1,0.4999999,0.000989419,0.016950887
,43.2302506,0.0142692,7.93681,1,0.4999999,0.00089620845,0.015207686
,43.1189198,0.0513185,1.44243,1,0.4999999,0.0008395855,0.013615652
,43.2665841,0.0695146,2.79292,1,0.4999999,0.00074207864,0.013566081
,58.8810823,0.1045307,38.7285,1,0.4999999,0.012513862,0.078240365
,47.7720549,0.0972025,7.95214,1,0.4999999,0.0015486365,0.020502165
,43.1397616,0.0595442,3.56465,1,0.4999999,0.0009444385,0.013252815
,44.4072635,0.1022679,1.17977,1,0.4999999,0.0010323111,0.013956011
,42.8492807,0.0359185,2.09185,1,0.4999999,0.000926296,0.013783861
,43.8263325,0.0676548,3.68072,1,0.4999999,0.0010651335,0.013679399
,50.3624682,0.1050539,10.21387,1,0.4999999,0.0024415667,0.02953378
,44.070935,0.0546585,2.28308,1,0.4999999,0.00093086436,0.014964834
,53.5905872,0.4235532,2.49523,1,0.4999999,0.0019062655,0.023896566
,43.0678555,0.0383957,3.79134,1,0.4999999,0.0009885948,0.014595775
,44.2497695,0.059867,4.03682,1,0.4999999,0.0011743081,0.015964916
,43.1758217,0.0870357,4.33757,1,0.4999999,0.00085292873,0.012990762
,44.0312589,0.0755428,3.56298,1,0.4999999,0.0009298404,0.013998435
,33.8636678,0.1015698,10.40663,1,0.4999999,0.00025827385,0.0056945696
,45.7977321,0.2131762,10.47863,1,0.4999999,0.0014658903,0.017712101
,43.7102717,0.142182,20.76991,1,0.4999999,0.0012257705,0.016404148
,46.0537121,0.0371776,12.22227,1,0.4999999,0.0015215178,0.019943133
,51.0525548,0.3207277,1.23589,1,0.4999999,0.0017741767,0.022373285
,46.6987952,0.1130659,3.53605,1,0.4999999,0.0012017249,0.017619694
,39.1438851,0.2642691,9.29459,1,0.4999999,0.00038367492,0.007770392
,39.1069782,0.2279909,15.72484,1,0.4999999,0.00059538253,0.008640921
,43.7978886,0.0164451,2.59707,1,0.4999999,0.0009690542,0.014691237
,39.3616571,0.1859633,10.12793,1,0.4999999,0.00045855355,0.008708971
,41.0781578,0.0877823,34.7126,1,0.4999999,0.0022579778,0.02253912
,45.2371782,0.0,8.35506,1,0.4999999,0.0016162917,0.019251946
,44.7187965,0.0,3.27085,1,0.4999999,0.0011280819,0.018390186
,45.7488132,0.1824846,18.71926,1,0.4999999,0.001614667,0.018301971
,44.4679535,0.061527,1.8079,1,0.4999999,0.00091078074,0.014751657
,42.8454218,0.0515422,3.7698,1,0.4999999,0.0010569908,0.014745888
,43.4024059,0.0326238,2.22284,1,0.4999999,0.0007728395,0.013912653
,44.738938,0.0919241,0.95493,1,0.4999999,0.0008494706,0.014448568
,49.6458972,0.1657468,3.54018,1,0.4999999,0.0022178977,0.022616636
,41.2658098,0.1041027,19.19719,1,0.4999999,0.0010079066,0.013911172
,44.318548,0.0892412,5.93742,1,0.4999999,0.0009995836,0.015244529
,43.7851961,0.0384028,1.7219,1,0.4999999,0.0011511939,0.015070429
,44.0829107,0.0939864,3.09417,1,0.4999999,0.0011431937,0.015375835
,44.1441086,0.0481211,1.1828,1,0.4999999,0.0011998796,0.015812427
,43.0628665,0.0190659,0.96634,1,0.4999999,0.00079403457,0.013525521
,47.4455583,0.2881608,1.69236,1,0.4999999,0.0010909374,0.015626954
,38.371037,0.1026365,16.67981,1,0.4999999,0.00054791296,0.00980448
,43.1939579,0.0900446,37.57634,1,0.4999999,0.0025426508,0.025976017
,55.1630724,0.2879983,22.50659,1,0.4999999,0.0034004583,0.041123617
,44.2795279,0.0976137,3.75057,1,0.4999999,0.0010244603,0.013941085
,34.7011899,0.1620505,20.65059,1,0.4999999,0.0005825853,0.009268386
,37.2236827,0.0951001,34.04237,1,0.4999999,0.0016680232,0.017911997
,45.5265035,0.1096262,1.57759,1,0.4999999,0.0012437673,0.016749848
,44.2501515,0.9167357,18.99842,1,0.4999999,0.0004689906,0.0073721465
,30.3246852,0.0710531,24.97915,1,0.4999999,0.00058066216,0.009784215
,46.8444046,0.1832351,30.16491,1,0.4999999,0.001935783,0.02312667
,38.1153882,0.1953776,12.3119,1,0.4999999,0.000535688,0.008364623
,45.089071,0.0789566,2.66417,1,0.4999999,0.0010538986,0.017206749
,43.3770444,0.07959,15.70007,1,0.4999999,0.0011917748,0.015620861
,47.2103348,0.2209664,21.85193,1,0.4999999,0.0017973739,0.021701163
,55.0962964,0.4309383,32.60436,1,0.4999999,0.005436139,0.042823438
,41.8913815,0.0954124,12.26793,1,0.4999999,0.00091982936,0.012719406
,51.2266788,0.4594926,24.67335,1,0.4999999,0.0031249255,0.027829327
,36.1717619,0.0295931,10.78506,1,0.4999999,0.00038721552,0.00791602
,46.4976551,0.1550542,19.06074,1,0.4999999,0.0017372299,0.020206086
,40.0405952,0.282545,9.48086,1,0.4999999,0.00044732654,0.008321909
,53.085248,0.3107035,6.42739,1,0.4999999,0.0034913896,0.03521407
,39.1922115,0.2899594,17.49442,1,0.4999999,0.00054500723,0.008664845
,39.8718477,0.0450113,14.88428,1,0.4999999,0.0005423721,0.010558872
,44.2591975,0.0355202,1.69486,1,0.4999999,0.0010434666,0.014989202
,42.7411119,0.100277,7.20026,1,0.4999999,0.0007832071,0.013388572
,43.7308235,0.0752151,3.13241,1,0.4999999,0.00090392143,0.014242558
,43.3088819,0.0804227,10.34006,1,0.4999999,0.0013069988,0.015598668
,42.2460092,0.1677723,7.14766,1,0.4999999,0.0006337068,0.010937144
,54.1988028,0.3019506,8.78893,1,0.4999999,0.0028350824,0.03453309
,42.3684417,0.0684251,24.68808,1,0.4999999,0.0014133372,0.018841427
,41.8346492,0.0293171,16.42464,1,0.4999999,0.0008501711,0.014742148
,42.0279314,0.154191,20.47675,1,0.4999999,0.0008916181,0.013890682
,44.0122482,0.1719818,15.37529,1,0.4999999,0.0013366964,0.016189344
,43.8619782,0.1415688,28.16068,1,0.4999999,0.0020231297,0.021277808
,39.7131056,0.2182099,30.86964,1,0.4999999,0.0012635607,0.016237145
,47.6140598,0.2204322,8.8997,1,0.4999999,0.0012599311,0.017660122
,39.0664133,0.1965045,10.45781,1,0.4999999,0.0004401346,0.008381784
,42.4579001,0.0535252,8.7367,1,0.4999999,0.00091730314,0.014171821
,39.6391073,0.2269586,19.54669,1,0.4999999,0.00064279116,0.010225942
,56.1479285,0.4596499,13.00831,1,0.4999999,0.0034173182,0.037719186
,32.5614461,0.0842087,11.10711,1,0.4999999,0.00018141215,0.0052438406
,39.5531444,0.0563277,8.99508,1,0.4999999,0.000560411,0.010160655
,63.0402226,0.2159344,29.47533,1,0.4999999,0.022324946,0.123119116
,38.8287157,0.0341018,5.42118,1,0.4999999,0.00042433094,0.008672427
,43.5134215,0.1837461,33.02952,1,0.4999999,0.0021054,0.023155902
,45.6589368,0.1317991,1.4797,1,0.4999999,0.00117307,0.015587224
,44.0153886,0.1373345,8.35275,1,0.4999999,0.0010183468,0.014350606
,45.8053715,0.1775668,24.13242,1,0.4999999,0.0018742897,0.021754788
,53.3427915,0.2723457,1.99334,1,0.4999999,0.0025339173,0.028817782
,43.9810858,0.0294979,2.89403,1,0.4999999,0.0010257908,0.016211076
,46.738014,0.2046382,12.56652,1,0.4999999,0.0015994532,0.018931668
,43.9824699,0.0579704,1.79071,1,0.4999999,0.0009205722,0.014420713
,53.6732264,0.3808028,9.97574,1,0.4999999,0.0025352528,0.030152187
,39.597744,0.2019801,6.83683,1,0.4999999,0.00037024816,0.007923772
,43.4391192,0.1014101,13.72523,1,0.4999999,0.001098003,0.01520958
,43.322685,0.0466732,0.71694,1,0.4999999,0.0008747367,0.013702075
,44.1130584,0.052231,0.94594,1,0.4999999,0.000945657,0.014897473
,44.5702925,0.0480309,4.45241,1,0.4999999,0.0011824936,0.016291225
,43.2846089,0.015424,6.77843,1,0.4999999,0.0009158867,0.0146938255
,39.629701,0.206474,6.77056,1,0.4999999,0.00037393818,0.0077981707
,39.7994985,0.3328745,19.81815,1,0.4999999,0.0007246271,0.0104075065
,62.2781593,0.4288276,28.59294,1,0.4999999,0.015483273,0.09258816
,41.9749201,0.1063405,46.98871,1,0.4999999,0.0014855172,0.012976505
,55.4098245,0.4107136,8.89931,1,0.4999999,0.004038783,0.035804387
,46.0026606,0.0986043,12.16573,1,0.4999999,0.0015760285,0.019683467
,39.2546081,0.1224716,3.17444,1,0.4999999,0.00046323752,0.008333324
,54.6423905,0.3523797,32.33685,1,0.4999999,0.004128595,0.04091945
,70.1024552,0.5073884,18.95186,1,0.4999999,0.02093135,0.13494705
,43.1259541,0.174967,22.69397,1,0.4999999,0.0012825015,0.016418466
,47.9731021,0.1598405,15.64593,1,0.4999999,0.0014519446,0.02192953
,42.2489369,0.1792972,26.36997,1,0.4999999,0.0011789287,0.016297942
,42.6394761,0.182999,28.1464,1,0.4999999,0.0016401478,0.019433523
,96.2943206,0.5911427,15.19821,1,0.4999999,0.22636004,0.6622636
,50.3683116,0.2774824,24.33399,1,0.4999999,0.0029873247,0.029029962
,41.2278143,0.0753913,16.80992,1,0.4999999,0.00087179116,0.0131744705
,42.7801904,0.1865083,34.86289,1,0.4999999,0.0018714471,0.021197323
,52.2443468,0.3043925,28.79903,1,0.4999999,0.0029155128,0.031098254
,39.7704371,0.2506495,26.68737,1,0.4999999,0.0010170332,0.0134384455
,42.6802148,0.2467788,13.39448,1,0.4999999,0.0007287242,0.011296744
,46.7008812,0.2004321,9.25262,1,0.4999999,0.0010541796,0.01738359
,59.3576044,0.3486743,53.15733,1,0.4999999,0.015965622,0.09054123
,39.9379644,0.2200825,2.6467,1,0.4999999,0.00034824823,0.007832228
,35.3734982,0.3814548,31.24642,1,0.4999999,0.00076463417,0.010764382
,43.2203684,0.0414737,5.99398,1,0.4999999,0.000907743,0.0139353555
,45.9873753,0.1765274,5.8056,1,0.4999999,0.0010772399,0.01575749
,55.7262099,0.2325453,12.68849,1,0.4999999,0.0048902486,0.04486843
,52.5298308,0.360826,20.83621,1,0.4999999,0.0033245785,0.031789243
,45.4571058,0.1165541,8.99081,1,0.4999999,0.0013790021,0.017461805
,70.2800645,0.4770664,7.83996,1,0.4999999,0.023305874,0.13326241
,42.8573192,0.0596763,5.77779,1,0.4999999,0.0008450013,0.013142217
,36.4801752,0.1280013,14.81921,1,0.4999999,0.00038898952,0.007606706
,45.2657351,0.0935426,8.3251,1,0.4999999,0.0015048413,0.017625239
,39.6876209,0.2715705,11.08368,1,0.4999999,0.0004043536,0.0076536248
,67.3833604,0.4561081,31.27557,1,0.4999999,0.022807177,0.12557057
,52.1294181,0.3127881,26.59817,1,0.4999999,0.004057328,0.034984693
,41.5863313,0.1364308,28.19568,1,0.4999999,0.001955913,0.018350985
,53.9917383,0.356114,62.80534,1,0.4999999,0.0028894541,0.016829234
,75.9515843,0.3596443,36.25911,1,0.4999999,0.062317796,0.3031693
,39.9715191,0.3020338,25.3077,1,0.4999999,0.0009006254,0.01277358
,55.7011475,0.4195053,1.72532,1,0.4999999,0.0037012338,0.034756478
,45.3078975,0.1828335,23.47742,1,0.4999999,0.0016915537,0.019473512
,46.3932745,0.1943882,10.47972,1,0.4999999,0.0012709766,0.017228436
,42.8717352,0.1433564,1.4796,1,0.4999999,0.00062180636,0.011691278
,43.7429641,0.0717955,2.23664,1,0.4999999,0.00083982444,0.013602198
,42.0996774,0.1073901,1.09096,1,0.4999999,0.000675068,0.011533895
,52.1937059,0.3291854,23.90362,1,0.4999999,0.0035924213,0.034665555
,41.980374,0.3036004,17.86167,1,0.4999999,0.00083027827,0.010685973
,62.5235191,0.1023281,7.77984,1,0.4999999,0.016170982,0.10770812
,83.538704,0.4555437,3.0335,1,0.4999999,0.08593908,0.4008758
,46.0700941,0.1708222,11.57009,1,0.4999999,0.0010807046,0.016751576
,39.3264261,0.2351089,1.24707,1,0.4999999,0.0003214312,0.0073689995
,39.268953,0.1023531,5.59351,1,0.4999999,0.00036548902,0.008649795
,42.6684392,0.0953121,20.72952,1,0.4999999,0.0011227811,0.016442366
,64.4619221,0.4188088,4.23062,1,0.4999999,0.010044033,0.08203794
,45.1739012,0.1080871,1.64097,1,0.4999999,0.0011734925,0.01582731
,43.1885293,0.0498363,0.76904,1,0.4999999,0.0009135117,0.013776767
,43.4063287,0.0771865,3.2629,1,0.4999999,0.0011596798,0.014178995
,43.0960732,0.0638487,1.50935,1,0.4999999,0.00081066333,0.013000241
,43.2216379,0.0331912,1.97711,1,0.4999999,0.00085363875,0.014268249
,56.296293,0.3411093,19.37437,1,0.4999999,0.0064114714,0.046343468
,39.1171377,0.2421936,16.84045,1,0.4999999,0.000495463,0.008917558
,38.2474763,0.2821292,23.66983,1,0.4999999,0.0007268865,0.011440054
,39.3064918,0.2842493,9.7141,1,0.4999999,0.00045093131,0.007953356
,42.0462772,0.211466,14.45692,1,0.4999999,0.00082909095,0.012085508
,48.1076883,0.2945858,14.74403,1,0.4999999,0.0016124337,0.021004437
,44.9921404,0.1807544,8.60938,1,0.4999999,0.0010932765,0.014760611
,44.6053551,0.1232397,10.62374,1,0.4999999,0.0013186743,0.016779868
,55.0934527,0.1060921,19.65102,1,0.4999999,0.0058963504,0.051300604
,60.8886401,0.4110906,5.67663,1,0.4999999,0.006326113,0.0562218
,40.7097378,0.100371,20.92216,1,0.4999999,0.0009824885,0.014307216
,89.2973521,0.6493327,23.41708,1,0.4999999,0.17497583,0.57625467
,42.2069701,0.1408514,26.06463,1,0.4999999,0.0019992567,0.019220216
,38.8425751,0.0570606,26.53653,1,0.4999999,0.0011268847,0.015358271
,40.7728318,0.094582,25.34564,1,0.4999999,0.0013251567,0.017267046
,55.2546862,0.3218854,29.02109,1,0.4999999,0.0062283752,0.05276732
,65.6429071,0.4650076,24.77033,1,0.4999999,0.024014052,0.1176109
,34.9132385,0.8498439,3.10181,1,0.4999999,0.000144091,0.0031105462
,62.340659,0.4411412,5.80942,1,0.4999999,0.008363588,0.062445186
,46.2337491,0.1054761,18.35051,1,0.4999999,0.001721379,0.021525312
,60.00267,0.4222349,13.83296,1,0.4999999,0.009258573,0.06353277
,44.4362241,0.0381136,0.45947,1,0.4999999,0.0012089617,0.01609946
,44.3052113,0.0636989,1.92595,1,0.4999999,0.0009483183,0.0149723515
,44.0270891,0.0368755,2.20863,1,0.4999999,0.0009768591,0.015239507
,44.0944051,0.1296285,22.54376,1,0.4999999,0.0014133672,0.018262567
,46.6540108,0.1449018,17.11105,1,0.4999999,0.0014912367,0.021055482
,42.9768125,0.0534435,9.10462,1,0.4999999,0.000847057,0.013141706
,39.5817016,0.1270145,9.65012,1,0.4999999,0.00047602513,0.009081971
,72.7046134,0.488772,37.89846,1,0.4999999,0.046067007,0.19752404
,40.5643717,0.0198724,16.96789,1,0.4999999,0.0009318841,0.013432368
,81.1817703,0.5788346,28.82722,1,0.4999999,0.13000941,0.40892094
,46.1611456,0.0762573,27.82261,1,0.4999999,0.002514428,0.028171286
,39.6808121,0.2433383,11.57799,1,0.4999999,0.0005174814,0.008407921
,39.6364373,0.2131982,1.6538,1,0.4999999,0.00049266213,0.008066519
,39.8251746,0.2138242,7.19939,1,0.4999999,0.00039075234,0.008112996
,39.689467,0.2828246,13.53826,1,0.4999999,0.000454085,0.0082025975
,48.1834995,0.4199689,13.12411,1,0.4999999,0.0014625065,0.01673849
,48.3607577,0.3297309,5.45133,1,0.4999999,0.0016132268,0.018317569
,44.065959,0.2056197,8.24748,1,0.4999999,0.00079866184,0.013054206
,42.6230922,0.2669895,11.97064,1,0.4999999,0.0006862504,0.010991695
,38.9758915,0.0500823,20.05216,1,0.4999999,0.00076036627,0.01198961
,100.3998235,0.6521175,4.27898,1,0.4999999,0.20985752,0.6833755
,88.5618525,0.5703763,16.12553,1,0.4999999,0.14312875,0.51585734
,44.6959525,0.0750718,1.15878,1,0.4999999,0.0009871752,0.0155505
,43.7636455,0.0289575,2.92313,1,0.4999999,0.0010473884,0.014850186
,44.183979,0.0650102,2.87786,1,0.4999999,0.0008933707,0.013905814
,45.646328,0.1384034,3.46192,1,0.4999999,0.0010250674,0.0142188035
,39.8278654,0.0237467,1.58979,1,0.4999999,0.0005275821,0.010045498
,47.4854527,0.2342923,22.59359,1,0.4999999,0.0022423924,0.022940945
,56.3436572,0.4047379,11.12139,1,0.4999999,0.0043998766,0.042159617
,43.5552538,0.1240109,3.46942,1,0.4999999,0.0008459918,0.01320921
,54.3070311,0.2839024,22.92019,1,0.4999999,0.0053841136,0.043183453
,37.1190997,0.1056338,35.2255,1,0.4999999,0.001306633,0.016836103
,44.5972759,0.1873715,29.57805,1,0.4999999,0.0021125055,0.02173568
,44.0818865,0.1221802,17.9746,1,0.4999999,0.0013608781,0.015920633
,40.1474674,0.1084509,15.31734,1,0.4999999,0.00058817916,0.010527354
,45.6385311,0.0912106,2.08157,1,0.4999999,0.0014652882,0.017663578
,45.1335776,0.0972892,2.97105,1,0.4999999,0.000987109,0.016413683
,39.7862708,0.1077563,2.58319,1,0.4999999,0.0005590543,0.009405691
,38.7504265,0.0300782,24.1043,1,0.4999999,0.001032407,0.0151458625
,44.3584201,0.0218479,35.7165,1,0.4999999,0.0032102836,0.033763275
,36.2318194,0.0264504,8.84212,1,0.4999999,0.00037975897,0.00789103
,41.6948199,0.0307574,20.30333,1,0.4999999,0.0010381653,0.015042118
,43.9811144,0.2967003,16.93113,1,0.4999999,0.00091772934,0.013243765
,46.7003624,0.2066424,27.88274,1,0.4999999,0.0019069649,0.023493309
,60.051546,0.2939992,24.07626,1,0.4999999,0.013565479,0.079432175
,73.9030327,0.4792297,28.47435,1,0.4999999,0.055993125,0.22857288
,45.9101315,0.187978,23.35269,1,0.4999999,0.0015929139,0.02181219
,53.083742,0.1695616,29.42442,1,0.4999999,0.0044439896,0.0418885
,53.8114801,0.3725676,12.80534,1,0.4999999,0.0037587169,0.03463357
,47.2666182,0.085205,31.73712,1,0.4999999,0.0021826,0.028982062
,46.8521085,0.1940063,30.00162,1,0.4999999,0.0030039297,0.026201546
,42.1944063,0.1613701,3.31169,1,0.4999999,0.00053164444,0.010400901
,46.2824199,0.111029,17.92392,1,0.4999999,0.0018677597,0.021391802
,45.9116164,0.2059257,13.50425,1,0.4999999,0.0012899407,0.017529476
,48.0941615,0.1592953,19.0773,1,0.4999999,0.0022803908,0.02481072
,45.8240087,0.0761993,3.06188,1,0.4999999,0.001212128,0.019031705
,68.6095557,0.4902051,12.8827,1,0.4999999,0.02104969,0.13465713
,42.9110846,0.0614498,2.04892,1,0.4999999,0.00085289445,0.013485599
,43.7247238,0.1969922,12.40513,1,0.4999999,0.0009418151,0.013754459
,43.9594947,0.0575129,3.00916,1,0.4999999,0.0010692887,0.014808558
,80.8769275,0.5916802,17.51807,1,0.4999999,0.0949759,0.37437424
,42.0674204,0.1059594,3.80336,1,0.4999999,0.0007731416,0.011153385
,42.5793298,0.1066283,10.83102,1,0.4999999,0.00081850216,0.012784537
,46.1540596,0.1323297,4.19415,1,0.4999999,0.0013021794,0.017278222
,43.1311319,0.0161049,4.31422,1,0.4999999,0.0010111623,0.014195003
,43.5760214,0.2135299,10.69335,1,0.4999999,0.00080841646,0.013367407
,38.503213,0.3126288,7.81004,1,0.4999999,0.00027829403,0.0059479303
,47.5213831,0.3714773,13.31324,1,0.4999999,0.0013833431,0.016628036
,43.9959882,0.0771899,6.08266,1,0.4999999,0.001043428,0.015238265
,43.828451,0.1059364,2.6032,1,0.4999999,0.0007649793,0.012818827
,47.6862482,0.0683941,10.06816,1,0.4999999,0.0014346951,0.022667138
,42.0971023,0.2139137,9.83837,1,0.4999999,0.00064880354,0.010503433
,44.0845099,0.0592316,3.39283,1,0.4999999,0.001018329,0.015245884
,48.4665391,0.0994947,1.4266,1,0.4999999,0.00147238,0.020643085
,42.4138677,0.0140522,2.79364,1,0.4999999,0.0008809101,0.013583393
,42.7729493,0.0476664,2.61582,1,0.4999999,0.00083042186,0.012968084
,42.9820355,0.1257948,26.24171,1,0.4999999,0.0019192087,0.019858362
,47.6359867,0.1064693,5.73803,1,0.4999999,0.0015526578,0.021423597
,46.1679001,0.236903,11.13121,1,0.4999999,0.00120587,0.017720506
,43.545872,0.1054768,15.83554,1,0.4999999,0.0012743901,0.016707517
,43.7012609,0.1343761,7.37725,1,0.4999999,0.00093103014,0.013877552
,46.0099469,0.0983944,11.18954,1,0.4999999,0.001410068,0.018657848
,45.9902264,0.0093791,0.57488,1,0.4999999,0.0014001799,0.019249497
,44.5871107,0.0435458,1.73683,1,0.4999999,0.0010001874,0.015415108
,45.5724823,0.0840278,1.69037,1,0.4999999,0.0010776134,0.016182521
,43.8224722,0.0757029,3.41286,1,0.4999999,0.0010292049,0.01435127
,44.1214439,0.0257102,3.25574,1,0.4999999,0.0010247731,0.016022302
,43.1265798,0.020108,0.53174,1,0.4999999,0.0008308878,0.014177168
,44.7066989,0.055164,3.58149,1,0.4999999,0.0010913438,0.015741935
,68.2654671,0.5381378,21.26986,1,0.4999999,0.0217546,0.1319198
